,bin,#recs,#g,#b,%g,%b,tot,cg,cb,%cg,FDR,KS,FPR,TP,TN,FN,FP,Accuracy,Misclass,FPRate,FPRatio,TPR,TNR,Precision,f1
79,79.0,1664.0,1655.0,9.0,99.45913461538461,0.5408653846153868,131529.0,129355.0,2174.0,78.82357242530787,91.11483654652137,12.291264121213501,59.50091996320147,2174.0,34752.0,212.0,129355.0,0.2217871021604512,0.7782128978395488,0.7882357242530788,59.50091996320147,0.9111483654652137,0.21176427574692122,0.016528674284758495,0.03246835679348841
80,80.0,1665.0,1657.0,8.0,99.51951951951952,0.4804804804804803,133194.0,131012.0,2182.0,79.83327950666333,91.45012573344509,11.61684622678176,60.042163153070575,2182.0,33095.0,204.0,131012.0,0.21188278185869677,0.7881172181413032,0.7983327950666333,60.042163153070575,0.914501257334451,0.20166720493336665,0.016382119314683845,0.032187638294733735
81,81.0,1665.0,1652.0,13.0,99.21921921921921,0.7807807807807876,134859.0,132664.0,2195.0,80.8399397953774,91.99497066219614,11.155030866818734,60.43917995444191,2195.0,31443.0,191.0,132664.0,0.20203852414215612,0.7979614758578438,0.808399397953774,60.43917995444191,0.9199497066219614,0.19160060204622595,0.016276258907451487,0.031986593318517983
82,82.0,1665.0,1660.0,5.0,99.69969969969969,0.3003003003003073,136524.0,134324.0,2200.0,81.8514749523177,92.20452640402347,10.353051451705767,61.056363636363635,2200.0,29783.0,186.0,134324.0,0.19209816628927343,0.8079018337107265,0.8185147495231769,61.056363636363635,0.9220452640402347,0.18148525047682304,0.016114382819138028,0.03167518537182348
83,83.0,1665.0,1651.0,14.0,99.15915915915916,0.8408408408408405,138189.0,135975.0,2214.0,82.8575258825035,92.79128248113999,9.933756598636492,61.4159891598916,2214.0,28132.0,172.0,135975.0,0.18226592108977555,0.8177340789102244,0.8285752588250349,61.4159891598916,0.9279128248113998,0.17142474117496512,0.016021535722814405,0.03149919971545438
84,84.0,1665.0,1650.0,15.0,99.09909909909909,0.9009009009009077,139854.0,137625.0,2229.0,83.86296745416101,93.41994970662196,9.556982252460955,61.74293405114401,2229.0,26482.0,157.0,137625.0,0.17244568840732044,0.8275543115926796,0.8386296745416101,61.74293405114401,0.9341994970662196,0.16137032545838995,0.01593804968038097,0.031341394825646796
85,85.0,1665.0,1657.0,8.0,99.51951951951952,0.4804804804804803,141519.0,139282.0,2237.0,84.87267453551647,93.75523889354568,8.882564358029214,62.26285203397407,2237.0,24825.0,149.0,139282.0,0.162541368105566,0.837458631894434,0.8487267453551646,62.26285203397407,0.9375523889354568,0.15127325464483538,0.01580706477575449,0.031089955178763767
86,86.0,1665.0,1660.0,5.0,99.69969969969969,0.3003003003003073,143184.0,140942.0,2242.0,85.88420969245675,93.96479463537301,8.08058494291626,62.86440677966102,2242.0,23165.0,144.0,140942.0,0.1526010102526833,0.8473989897473168,0.8588420969245675,62.86440677966102,0.9396479463537301,0.1411579030754325,0.015658174097664544,0.03080305007899979
87,87.0,1665.0,1659.0,6.0,99.63963963963964,0.36036036036036023,144849.0,142601.0,2248.0,86.89513549086877,94.2162615255658,7.321126034697031,63.43460854092527,2248.0,21506.0,138.0,142601.0,0.14267266491684336,0.8573273350831566,0.8689513549086876,63.43460854092527,0.942162615255658,0.13104864509131237,0.015519610076700564,0.030536217611301663
88,88.0,1665.0,1656.0,9.0,99.45945945945945,0.5405405405405475,146514.0,144257.0,2257.0,87.90423321369595,94.59346186085499,6.689228647159041,63.91537439078423,2257.0,19850.0,129.0,144257.0,0.13278035713213168,0.8672196428678683,0.8790423321369594,63.91537439078423,0.9459346186085499,0.12095766786304057,0.01540467122595793,0.030315648085963737
89,89.0,1665.0,1650.0,15.0,99.09909909909909,0.9009009009009077,148179.0,145907.0,2272.0,88.90967478535346,95.22212908633696,6.312454300983504,64.21963028169014,2272.0,18200.0,114.0,145907.0,0.12296012444967656,0.8770398755503235,0.8890967478535345,64.21963028169014,0.9522212908633697,0.11090325214646542,0.01533280694295413,0.030179656626706075
90,90.0,1665.0,1652.0,13.0,99.21921921921921,0.7807807807807876,149844.0,147559.0,2285.0,89.91633507406753,95.76697401508801,5.8506389410204775,64.57724288840262,2285.0,16548.0,101.0,147559.0,0.11311586673313592,0.8868841332668641,0.8991633507406753,64.57724288840262,0.9576697401508801,0.10083664925932471,0.015249192493526601,0.030020363923011235
91,91.0,1665.0,1655.0,10.0,99.3993993993994,0.6006006006006004,151509.0,149214.0,2295.0,90.92482343836643,96.18608549874267,5.2612620603762394,65.01699346405229,2295.0,14893.0,91.0,149214.0,0.10323557146546701,0.896764428534533,0.9092482343836643,65.01699346405229,0.9618608549874267,0.09075176561633569,0.015147614993168723,0.029825530394099874
92,92.0,1665.0,1649.0,16.0,99.03903903903904,0.9609609609609606,153174.0,150863.0,2311.0,91.92965565149566,96.8566638725901,4.9270082210944395,65.28039809606231,2311.0,13244.0,75.0,150863.0,0.09342735130005465,0.9065726486999454,0.9192965565149567,65.28039809606231,0.9685666387259011,0.0807034434850433,0.01508741692454333,0.029712008228336338
93,93.0,1664.0,1651.0,13.0,99.21875,0.78125,154838.0,152514.0,2324.0,92.93570658168146,97.40150880134115,4.465802219659693,65.62564543889845,2324.0,11593.0,62.0,152514.0,0.0835890998420354,0.9164109001579646,0.9293570658168147,65.62564543889845,0.9740150880134115,0.07064293418318536,0.015009235458995854,0.029562916603063146
94,94.0,1665.0,1653.0,12.0,99.27927927927928,0.7207207207207205,156503.0,154167.0,2336.0,93.94297622892381,97.90444258172674,3.9614663528029297,65.99614726027397,2336.0,9940.0,50.0,154167.0,0.07373282960845201,0.926267170391548,0.9394297622892381,65.99614726027397,0.9790444258172674,0.06057023771076188,0.014926231446042567,0.029404175241835494
95,95.0,1665.0,1656.0,9.0,99.45945945945945,0.5405405405405475,158168.0,155823.0,2345.0,94.95207395175099,98.28164291701593,3.32956896526494,66.44904051172708,2345.0,8284.0,41.0,155823.0,0.06384052182374034,0.9361594781762597,0.9495207395175099,66.44904051172708,0.9828164291701592,0.05047926048249008,0.014826007789186182,0.029211355680954693
96,96.0,1665.0,1654.0,11.0,99.33933933933933,0.6606606606606675,159833.0,157477.0,2356.0,95.95995295752162,98.74266554903605,2.782712591514425,66.84083191850594,2356.0,6630.0,30.0,157477.0,0.05397223907311419,0.9460277609268858,0.9595995295752162,66.84083191850594,0.9874266554903605,0.04040047042478383,0.014740385277133007,0.029047152306449924
97,97.0,1665.0,1657.0,8.0,99.51951951951952,0.4804804804804803,161498.0,159134.0,2364.0,96.96966003887708,99.07795473595976,2.108294697082684,67.31556683587141,2364.0,4973.0,22.0,159134.0,0.04406791877135976,0.9559320812286403,0.9696966003887707,67.31556683587141,0.9907795473595976,0.03030339961122926,0.014637952172782326,0.028849674159771545
98,98.0,1665.0,1655.0,10.0,99.3993993993994,0.6006006006006004,163163.0,160789.0,2374.0,97.97814840317598,99.49706621961441,1.5189178164384316,67.72914911541702,2374.0,3318.0,12.0,160789.0,0.034187623503690846,0.9658123764963091,0.9797814840317598,67.72914911541702,0.9949706621961442,0.020218515968240234,0.014549867310603508,0.02868033029495799
99,99.0,1665.0,1657.0,8.0,99.51951951951952,0.4804804804804803,164828.0,162446.0,2382.0,98.98785548453144,99.83235540653814,0.8444999220067047,68.19731318219984,2382.0,1661.0,4.0,162446.0,0.024283303201936418,0.9757166967980636,0.9898785548453143,68.19731318219984,0.9983235540653814,0.010121445154685662,0.014451428155410489,0.02849043740356669
100,100.0,1665.0,1661.0,4.0,99.75975975975976,0.24024024024024015,166493.0,164107.0,2386.0,100.0,100.0,0.0,68.77912824811399,2386.0,0.0,0.0,164107.0,0.014330932832010956,0.9856690671679891,1.0,68.77912824811399,1.0,0.0,0.014330932832010956,0.028256917674784908
